"","Genbank","Uniprot","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","DMLchromosome","DMLstart","DMLend","DMLstrand","methDiff","intronChromosome","intronStart","intronEnd","mRNAchromosome","Gnomon","mRNA","mRNAstart","mRNAend","V14","mRNAstrand","V15","V16","V17","ID","Parent","Dbxref=GeneID","V22","Name","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"700","XM_022446733.1","sp|Q8BIE6|FRM4A_MOUSE",51.89,528,213,5,2463,4043,1,488,1e-157,518,"NC_035787.1",53514603,53514605,"+",57,"NC_035787.1",53513829,53517825,"NC_035787.1","Gnomon","mRNA",53494363,53537123,".","+",".","ID=rna54848;Parent=gene31750;Dbxref=GeneID:111110297,Genbank:XM_022446733.1;Name=XM_022446733.1;gbkey=mRNA;gene=LOC111110297;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 25 samples with support for all annotated introns;product=FERM domain-containing protein 4A-like%2C transcript variant X7;transcript_id=XM_022446733.1",2,"ID=rna54848","Parent=gene31750","Dbxref=GeneID:111110297","Genbank","Name=XM_022446733.1","gbkey=mRNA","gene=LOC111110297","model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 25 samples with support for all annotated introns","product=FERM domain-containing protein 4A-like%2C transcript variant X7","transcript_id=XM_022446733.1","","","","",""
"701","XM_022447461.1","sp|Q4R9E0|TECT3_MACFA",29.78,319,165,14,1258,2199,310,574,6e-26,118,"NC_035780.1",48579388,48579390,"-",-60,"NC_035780.1",48578836,48580197,"NC_035780.1","Gnomon","mRNA",48569390,48582762,".","+",".","ID=rna4897;Parent=gene2892;Dbxref=GeneID:111110828,Genbank:XM_022447461.1;Name=XM_022447461.1;gbkey=mRNA;gene=LOC111110828;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 9 samples with support for all annotated introns;product=tectonic-3-like%2C transcript variant X1;transcript_id=XM_022447461.1",2,"ID=rna4897","Parent=gene2892","Dbxref=GeneID:111110828","Genbank","Name=XM_022447461.1","gbkey=mRNA","gene=LOC111110828","model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 9 samples with support for all annotated introns","product=tectonic-3-like%2C transcript variant X1","transcript_id=XM_022447461.1","","","","",""
"702","XM_022447461.1","sp|Q4R9E0|TECT3_MACFA",29.56,203,127,9,313,891,90,286,9e-14,79.7,"NC_035780.1",48579388,48579390,"-",-60,"NC_035780.1",48578836,48580197,"NC_035780.1","Gnomon","mRNA",48569390,48582762,".","+",".","ID=rna4897;Parent=gene2892;Dbxref=GeneID:111110828,Genbank:XM_022447461.1;Name=XM_022447461.1;gbkey=mRNA;gene=LOC111110828;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 9 samples with support for all annotated introns;product=tectonic-3-like%2C transcript variant X1;transcript_id=XM_022447461.1",2,"ID=rna4897","Parent=gene2892","Dbxref=GeneID:111110828","Genbank","Name=XM_022447461.1","gbkey=mRNA","gene=LOC111110828","model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 9 samples with support for all annotated introns","product=tectonic-3-like%2C transcript variant X1","transcript_id=XM_022447461.1","","","","",""
"703","XM_022447468.1","sp|Q4R9E0|TECT3_MACFA",29.56,203,127,9,313,891,90,286,9e-14,79.7,"NC_035780.1",48579388,48579390,"-",-60,"NC_035780.1",48578836,48580197,"NC_035780.1","Gnomon","mRNA",48569390,48582760,".","+",".","ID=rna4898;Parent=gene2892;Dbxref=GeneID:111110828,Genbank:XM_022447468.1;Name=XM_022447468.1;gbkey=mRNA;gene=LOC111110828;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 11 samples with support for all annotated introns;product=tectonic-3-like%2C transcript variant X2;transcript_id=XM_022447468.1",2,"ID=rna4898","Parent=gene2892","Dbxref=GeneID:111110828","Genbank","Name=XM_022447468.1","gbkey=mRNA","gene=LOC111110828","model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 11 samples with support for all annotated introns","product=tectonic-3-like%2C transcript variant X2","transcript_id=XM_022447468.1","","","","",""
"704","XM_022447468.1","sp|Q4R9E0|TECT3_MACFA",29.78,319,165,14,1195,2136,310,574,5e-26,118,"NC_035780.1",48579388,48579390,"-",-60,"NC_035780.1",48578836,48580197,"NC_035780.1","Gnomon","mRNA",48569390,48582760,".","+",".","ID=rna4898;Parent=gene2892;Dbxref=GeneID:111110828,Genbank:XM_022447468.1;Name=XM_022447468.1;gbkey=mRNA;gene=LOC111110828;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 11 samples with support for all annotated introns;product=tectonic-3-like%2C transcript variant X2;transcript_id=XM_022447468.1",2,"ID=rna4898","Parent=gene2892","Dbxref=GeneID:111110828","Genbank","Name=XM_022447468.1","gbkey=mRNA","gene=LOC111110828","model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 11 samples with support for all annotated introns","product=tectonic-3-like%2C transcript variant X2","transcript_id=XM_022447468.1","","","","",""
"705","XM_022447474.1","sp|Q6NUS6|TECT3_HUMAN",27.49,593,304,27,313,2040,90,573,2e-39,160,"NC_035780.1",48579388,48579390,"-",-60,"NC_035780.1",48578836,48580197,"NC_035780.1","Gnomon","mRNA",48569390,48582760,".","+",".","ID=rna4899;Parent=gene2892;Dbxref=GeneID:111110828,Genbank:XM_022447474.1;Name=XM_022447474.1;gbkey=mRNA;gene=LOC111110828;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 9 samples with support for all annotated introns;product=tectonic-3-like%2C transcript variant X3;transcript_id=XM_022447474.1",2,"ID=rna4899","Parent=gene2892","Dbxref=GeneID:111110828","Genbank","Name=XM_022447474.1","gbkey=mRNA","gene=LOC111110828","model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 9 samples with support for all annotated introns","product=tectonic-3-like%2C transcript variant X3","transcript_id=XM_022447474.1","","","","",""
"706","XM_022448917.1","sp|Q9D8L5|CCD91_MOUSE",24.12,228,167,4,862,1536,210,434,0.002,46.2,"NC_035780.1",40035123,40035125,"+",-66,"NC_035780.1",40034711,40036741,"NC_035780.1","Gnomon","mRNA",40024848,40036849,".","-",".","ID=rna4126;Parent=gene2442;Dbxref=GeneID:111111773,Genbank:XM_022448917.1;Name=XM_022448917.1;gbkey=mRNA;gene=LOC111111773;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 18 samples with support for all annotated introns;product=golgin subfamily A member 6-like protein 4%2C transcript variant X1;transcript_id=XM_022448917.1",2,"ID=rna4126","Parent=gene2442","Dbxref=GeneID:111111773","Genbank","Name=XM_022448917.1","gbkey=mRNA","gene=LOC111111773","model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 18 samples with support for all annotated introns","product=golgin subfamily A member 6-like protein 4%2C transcript variant X1","transcript_id=XM_022448917.1","","","","",""
"707","XM_022448925.1","sp|Q9D8L5|CCD91_MOUSE",24.12,228,167,4,864,1538,210,434,0.002,46.2,"NC_035780.1",40035123,40035125,"+",-66,"NC_035780.1",40034711,40036741,"NC_035780.1","Gnomon","mRNA",40024848,40036848,".","-",".","ID=rna4127;Parent=gene2442;Dbxref=GeneID:111111773,Genbank:XM_022448925.1;Name=XM_022448925.1;gbkey=mRNA;gene=LOC111111773;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 18 samples with support for all annotated introns;product=golgin subfamily A member 6-like protein 4%2C transcript variant X2;transcript_id=XM_022448925.1",2,"ID=rna4127","Parent=gene2442","Dbxref=GeneID:111111773","Genbank","Name=XM_022448925.1","gbkey=mRNA","gene=LOC111111773","model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 18 samples with support for all annotated introns","product=golgin subfamily A member 6-like protein 4%2C transcript variant X2","transcript_id=XM_022448925.1","","","","",""
"708","XM_022449129.1","sp|Q5REI6|ZN791_PONAB",26.27,354,214,9,1193,2215,102,421,3e-25,115,"NC_035788.1",60496625,60496627,"-",60,"NC_035788.1",60495345,60496991,"NC_035788.1","Gnomon","mRNA",60493847,60506065,".","-",".","ID=rna61470;Parent=gene35824;Dbxref=GeneID:111111934,Genbank:XM_022449129.1;Name=XM_022449129.1;gbkey=mRNA;gene=LOC111111934;model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=zinc finger protein 878-like;transcript_id=XM_022449129.1",2,"ID=rna61470","Parent=gene35824","Dbxref=GeneID:111111934","Genbank","Name=XM_022449129.1","gbkey=mRNA","gene=LOC111111934","model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=zinc finger protein 878-like","transcript_id=XM_022449129.1","","","","",""
"709","XM_022449129.1","sp|Q5REI6|ZN791_PONAB",25.09,291,180,11,1349,2170,305,574,9e-12,73.2,"NC_035788.1",60496625,60496627,"-",60,"NC_035788.1",60495345,60496991,"NC_035788.1","Gnomon","mRNA",60493847,60506065,".","-",".","ID=rna61470;Parent=gene35824;Dbxref=GeneID:111111934,Genbank:XM_022449129.1;Name=XM_022449129.1;gbkey=mRNA;gene=LOC111111934;model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=zinc finger protein 878-like;transcript_id=XM_022449129.1",2,"ID=rna61470","Parent=gene35824","Dbxref=GeneID:111111934","Genbank","Name=XM_022449129.1","gbkey=mRNA","gene=LOC111111934","model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=zinc finger protein 878-like","transcript_id=XM_022449129.1","","","","",""
"710","XM_022449129.1","sp|Q5REI6|ZN791_PONAB",25.97,335,216,7,1250,2215,78,393,3e-19,97.4,"NC_035788.1",60496625,60496627,"-",60,"NC_035788.1",60495345,60496991,"NC_035788.1","Gnomon","mRNA",60493847,60506065,".","-",".","ID=rna61470;Parent=gene35824;Dbxref=GeneID:111111934,Genbank:XM_022449129.1;Name=XM_022449129.1;gbkey=mRNA;gene=LOC111111934;model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=zinc finger protein 878-like;transcript_id=XM_022449129.1",2,"ID=rna61470","Parent=gene35824","Dbxref=GeneID:111111934","Genbank","Name=XM_022449129.1","gbkey=mRNA","gene=LOC111111934","model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=zinc finger protein 878-like","transcript_id=XM_022449129.1","","","","",""
"711","XM_022449129.1","sp|Q5REI6|ZN791_PONAB",24.31,436,265,14,1109,2263,106,527,8e-20,99,"NC_035788.1",60496625,60496627,"-",60,"NC_035788.1",60495345,60496991,"NC_035788.1","Gnomon","mRNA",60493847,60506065,".","-",".","ID=rna61470;Parent=gene35824;Dbxref=GeneID:111111934,Genbank:XM_022449129.1;Name=XM_022449129.1;gbkey=mRNA;gene=LOC111111934;model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=zinc finger protein 878-like;transcript_id=XM_022449129.1",2,"ID=rna61470","Parent=gene35824","Dbxref=GeneID:111111934","Genbank","Name=XM_022449129.1","gbkey=mRNA","gene=LOC111111934","model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=zinc finger protein 878-like","transcript_id=XM_022449129.1","","","","",""
"712","XM_022449129.1","sp|Q5REI6|ZN791_PONAB",26.64,304,164,7,1334,2245,75,319,2e-20,101,"NC_035788.1",60496625,60496627,"-",60,"NC_035788.1",60495345,60496991,"NC_035788.1","Gnomon","mRNA",60493847,60506065,".","-",".","ID=rna61470;Parent=gene35824;Dbxref=GeneID:111111934,Genbank:XM_022449129.1;Name=XM_022449129.1;gbkey=mRNA;gene=LOC111111934;model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=zinc finger protein 878-like;transcript_id=XM_022449129.1",2,"ID=rna61470","Parent=gene35824","Dbxref=GeneID:111111934","Genbank","Name=XM_022449129.1","gbkey=mRNA","gene=LOC111111934","model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=zinc finger protein 878-like","transcript_id=XM_022449129.1","","","","",""
"713","XM_022449232.1","sp|O75533|SF3B1_HUMAN",77.34,1355,235,15,53,4066,5,1304,0,2052,"NC_035788.1",63484342,63484344,"-",-63,"NC_035788.1",63484241,63484843,"NC_035788.1","Gnomon","mRNA",63479752,63496483,".","+",".","ID=rna61691;Parent=gene35971;Dbxref=GeneID:111111998,Genbank:XM_022449232.1;Name=XM_022449232.1;gbkey=mRNA;gene=LOC111111998;model_evidence=Supporting evidence includes similarity to: 2 ESTs%2C 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 25 samples with support for all annotated introns;product=splicing factor 3B subunit 1-like%2C transcript variant X1;transcript_id=XM_022449232.1",2,"ID=rna61691","Parent=gene35971","Dbxref=GeneID:111111998","Genbank","Name=XM_022449232.1","gbkey=mRNA","gene=LOC111111998","model_evidence=Supporting evidence includes similarity to: 2 ESTs%2C 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 25 samples with support for all annotated introns","product=splicing factor 3B subunit 1-like%2C transcript variant X1","transcript_id=XM_022449232.1","","","","",""
"714","XM_022449233.1","sp|O75533|SF3B1_HUMAN",44.29,140,63,4,5,412,11,139,3e-17,92.8,"NC_035788.1",63484342,63484344,"-",-63,"NC_035788.1",63484241,63484843,"NC_035788.1","Gnomon","mRNA",63480868,63496483,".","+",".","ID=rna61692;Parent=gene35971;Dbxref=GeneID:111111998,Genbank:XM_022449233.1;Name=XM_022449233.1;gbkey=mRNA;gene=LOC111111998;model_evidence=Supporting evidence includes similarity to: 2 ESTs%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns;product=splicing factor 3B subunit 1-like%2C transcript variant X2;transcript_id=XM_022449233.1",2,"ID=rna61692","Parent=gene35971","Dbxref=GeneID:111111998","Genbank","Name=XM_022449233.1","gbkey=mRNA","gene=LOC111111998","model_evidence=Supporting evidence includes similarity to: 2 ESTs%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns","product=splicing factor 3B subunit 1-like%2C transcript variant X2","transcript_id=XM_022449233.1","","","","",""
"715","XM_022449233.1","sp|O75533|SF3B1_HUMAN",81.31,1209,169,11,1598,5185,140,1304,0,1958,"NC_035788.1",63484342,63484344,"-",-63,"NC_035788.1",63484241,63484843,"NC_035788.1","Gnomon","mRNA",63480868,63496483,".","+",".","ID=rna61692;Parent=gene35971;Dbxref=GeneID:111111998,Genbank:XM_022449233.1;Name=XM_022449233.1;gbkey=mRNA;gene=LOC111111998;model_evidence=Supporting evidence includes similarity to: 2 ESTs%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns;product=splicing factor 3B subunit 1-like%2C transcript variant X2;transcript_id=XM_022449233.1",2,"ID=rna61692","Parent=gene35971","Dbxref=GeneID:111111998","Genbank","Name=XM_022449233.1","gbkey=mRNA","gene=LOC111111998","model_evidence=Supporting evidence includes similarity to: 2 ESTs%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns","product=splicing factor 3B subunit 1-like%2C transcript variant X2","transcript_id=XM_022449233.1","","","","",""
"716","XM_022449235.1","sp|O57683|SF3B1_XENLA",77.91,1299,213,12,1,3849,67,1307,0,2008,"NC_035788.1",63484342,63484344,"-",-63,"NC_035788.1",63484241,63484843,"NC_035788.1","Gnomon","mRNA",63481344,63496483,".","+",".","ID=rna61693;Parent=gene35971;Dbxref=GeneID:111111998,Genbank:XM_022449235.1;Name=XM_022449235.1;gbkey=mRNA;gene=LOC111111998;model_evidence=Supporting evidence includes similarity to: 2 ESTs%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=splicing factor 3B subunit 1-like%2C transcript variant X3;transcript_id=XM_022449235.1",2,"ID=rna61693","Parent=gene35971","Dbxref=GeneID:111111998","Genbank","Name=XM_022449235.1","gbkey=mRNA","gene=LOC111111998","model_evidence=Supporting evidence includes similarity to: 2 ESTs%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=splicing factor 3B subunit 1-like%2C transcript variant X3","transcript_id=XM_022449235.1","","","","",""
"717","XM_022449408.1","sp|O95613|PCNT_HUMAN",28,893,527,21,13964,16561,2442,3245,2e-42,178,"NC_035788.1",48520658,48520660,"+",58,"NC_035788.1",48520310,48520678,"NC_035788.1","Gnomon","mRNA",48481134,48611604,".","-",".","ID=rna60499;Parent=gene35276;Dbxref=GeneID:111112099,Genbank:XM_022449408.1;Name=XM_022449408.1;gbkey=mRNA;gene=LOC111112099;model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=A-kinase anchor protein 9-like%2C transcript variant X1;transcript_id=XM_022449408.1",2,"ID=rna60499","Parent=gene35276","Dbxref=GeneID:111112099","Genbank","Name=XM_022449408.1","gbkey=mRNA","gene=LOC111112099","model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=A-kinase anchor protein 9-like%2C transcript variant X1","transcript_id=XM_022449408.1","","","","",""
"718","XM_022449408.1","sp|O95613|PCNT_HUMAN",28,893,527,21,13964,16561,2442,3245,2e-42,178,"NC_035788.1",48520658,48520660,"-",60,"NC_035788.1",48520310,48520678,"NC_035788.1","Gnomon","mRNA",48481134,48611604,".","-",".","ID=rna60499;Parent=gene35276;Dbxref=GeneID:111112099,Genbank:XM_022449408.1;Name=XM_022449408.1;gbkey=mRNA;gene=LOC111112099;model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=A-kinase anchor protein 9-like%2C transcript variant X1;transcript_id=XM_022449408.1",2,"ID=rna60499","Parent=gene35276","Dbxref=GeneID:111112099","Genbank","Name=XM_022449408.1","gbkey=mRNA","gene=LOC111112099","model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=A-kinase anchor protein 9-like%2C transcript variant X1","transcript_id=XM_022449408.1","","","","",""
"719","XM_022449409.1","sp|O95613|PCNT_HUMAN",28,893,527,21,13964,16561,2442,3245,2e-42,178,"NC_035788.1",48520658,48520660,"-",60,"NC_035788.1",48520310,48520678,"NC_035788.1","Gnomon","mRNA",48481134,48611604,".","-",".","ID=rna60500;Parent=gene35276;Dbxref=GeneID:111112099,Genbank:XM_022449409.1;Name=XM_022449409.1;gbkey=mRNA;gene=LOC111112099;model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns;product=A-kinase anchor protein 9-like%2C transcript variant X2;transcript_id=XM_022449409.1",2,"ID=rna60500","Parent=gene35276","Dbxref=GeneID:111112099","Genbank","Name=XM_022449409.1","gbkey=mRNA","gene=LOC111112099","model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns","product=A-kinase anchor protein 9-like%2C transcript variant X2","transcript_id=XM_022449409.1","","","","",""
"720","XM_022449409.1","sp|O95613|PCNT_HUMAN",28,893,527,21,13964,16561,2442,3245,2e-42,178,"NC_035788.1",48520658,48520660,"+",58,"NC_035788.1",48520310,48520678,"NC_035788.1","Gnomon","mRNA",48481134,48611604,".","-",".","ID=rna60500;Parent=gene35276;Dbxref=GeneID:111112099,Genbank:XM_022449409.1;Name=XM_022449409.1;gbkey=mRNA;gene=LOC111112099;model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns;product=A-kinase anchor protein 9-like%2C transcript variant X2;transcript_id=XM_022449409.1",2,"ID=rna60500","Parent=gene35276","Dbxref=GeneID:111112099","Genbank","Name=XM_022449409.1","gbkey=mRNA","gene=LOC111112099","model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns","product=A-kinase anchor protein 9-like%2C transcript variant X2","transcript_id=XM_022449409.1","","","","",""
"721","XM_022449410.1","sp|O95613|PCNT_HUMAN",28.22,886,527,20,13964,16540,2442,3245,1e-44,185,"NC_035788.1",48520658,48520660,"+",58,"NC_035788.1",48520310,48520678,"NC_035788.1","Gnomon","mRNA",48481134,48611604,".","-",".","ID=rna60497;Parent=gene35276;Dbxref=GeneID:111112099,Genbank:XM_022449410.1;Name=XM_022449410.1;gbkey=mRNA;gene=LOC111112099;model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 8 samples with support for all annotated introns;product=A-kinase anchor protein 9-like%2C transcript variant X3;transcript_id=XM_022449410.1",2,"ID=rna60497","Parent=gene35276","Dbxref=GeneID:111112099","Genbank","Name=XM_022449410.1","gbkey=mRNA","gene=LOC111112099","model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 8 samples with support for all annotated introns","product=A-kinase anchor protein 9-like%2C transcript variant X3","transcript_id=XM_022449410.1","","","","",""
"722","XM_022449410.1","sp|O95613|PCNT_HUMAN",28.22,886,527,20,13964,16540,2442,3245,1e-44,185,"NC_035788.1",48520658,48520660,"-",60,"NC_035788.1",48520310,48520678,"NC_035788.1","Gnomon","mRNA",48481134,48611604,".","-",".","ID=rna60497;Parent=gene35276;Dbxref=GeneID:111112099,Genbank:XM_022449410.1;Name=XM_022449410.1;gbkey=mRNA;gene=LOC111112099;model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 8 samples with support for all annotated introns;product=A-kinase anchor protein 9-like%2C transcript variant X3;transcript_id=XM_022449410.1",2,"ID=rna60497","Parent=gene35276","Dbxref=GeneID:111112099","Genbank","Name=XM_022449410.1","gbkey=mRNA","gene=LOC111112099","model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 8 samples with support for all annotated introns","product=A-kinase anchor protein 9-like%2C transcript variant X3","transcript_id=XM_022449410.1","","","","",""
"723","XM_022449411.1","sp|O95613|PCNT_HUMAN",28.43,883,529,19,13964,16540,2442,3245,2e-42,178,"NC_035788.1",48520658,48520660,"-",60,"NC_035788.1",48520310,48520678,"NC_035788.1","Gnomon","mRNA",48481134,48611604,".","-",".","ID=rna60498;Parent=gene35276;Dbxref=GeneID:111112099,Genbank:XM_022449411.1;Name=XM_022449411.1;gbkey=mRNA;gene=LOC111112099;model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=A-kinase anchor protein 9-like%2C transcript variant X4;transcript_id=XM_022449411.1",2,"ID=rna60498","Parent=gene35276","Dbxref=GeneID:111112099","Genbank","Name=XM_022449411.1","gbkey=mRNA","gene=LOC111112099","model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=A-kinase anchor protein 9-like%2C transcript variant X4","transcript_id=XM_022449411.1","","","","",""
"724","XM_022449411.1","sp|O95613|PCNT_HUMAN",28.43,883,529,19,13964,16540,2442,3245,2e-42,178,"NC_035788.1",48520658,48520660,"+",58,"NC_035788.1",48520310,48520678,"NC_035788.1","Gnomon","mRNA",48481134,48611604,".","-",".","ID=rna60498;Parent=gene35276;Dbxref=GeneID:111112099,Genbank:XM_022449411.1;Name=XM_022449411.1;gbkey=mRNA;gene=LOC111112099;model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=A-kinase anchor protein 9-like%2C transcript variant X4;transcript_id=XM_022449411.1",2,"ID=rna60498","Parent=gene35276","Dbxref=GeneID:111112099","Genbank","Name=XM_022449411.1","gbkey=mRNA","gene=LOC111112099","model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=A-kinase anchor protein 9-like%2C transcript variant X4","transcript_id=XM_022449411.1","","","","",""
"725","XM_022449412.1","sp|O95613|PCNT_HUMAN",37.78,90,50,1,8633,8884,1466,1555,0.53,41.2,"NC_035788.1",48520658,48520660,"+",58,"NC_035788.1",48520310,48520678,"NC_035788.1","Gnomon","mRNA",48481134,48611604,".","-",".","ID=rna60493;Parent=gene35276;Dbxref=GeneID:111112099,Genbank:XM_022449412.1;Name=XM_022449412.1;gbkey=mRNA;gene=LOC111112099;model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=A-kinase anchor protein 9-like%2C transcript variant X5;transcript_id=XM_022449412.1",2,"ID=rna60493","Parent=gene35276","Dbxref=GeneID:111112099","Genbank","Name=XM_022449412.1","gbkey=mRNA","gene=LOC111112099","model_evidence=Supporting evidence includes similarity to: 73 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=A-kinase anchor protein 9-like%2C transcript variant X5","transcript_id=XM_022449412.1","","","","",""
